client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
1642460406905,42100.1,42100,42100.1,1654.91448863,42321.61243,18094,41579.2,43200.6
1642461306472,42207.7,42200.3,42213.4,1662.38495569,42320.90189,18273,41579.2,43200.6
1642462207334,42191,42190.8,42186.6,1670.29234808,42320.17539,18395,41579.2,43200.6
1642463107143,42215.8,42213.9,42214.9,1673.37011057,42319.94665,18486,41579.2,43200.6
1642464007008,42225.1,42219.9,42219.9,0.06313529,42225.74333,13,42219.9,42248
1642464906749,42304.5,42304.4,42304.4,35.35804481,42278.02889,386,42161.7,42340.8
1642465806553,42298.2,42298.1,42298.2,40.71531524,42287.37937,517,42161.7,42399.7
1642466706660,42320.6,42316.7,42302.7,41.72204922,42287.6031,639,42161.7,42399.7
1642467606585,42396.5,42396.4,42396.4,44.79824646,42293.65991,741,42161.7,42401.5
1642468507234,42423.5,42423.4,42423.5,47.69471609,42298.21684,855,42161.7,42425.4
1642469407049,42363.7,42363.6,42363.7,49.85783728,42301.51072,954,42161.7,42425.4
1642470306943,42287.3,42287.2,42281.5,53.40626201,42302.62929,1052,42161.7,42425.4
1642471206953,42293.4,42290,42293.4,74.60226383,42278.90824,1229,42161.7,42425.4
1642472106456,42236.2,42236.1,42225.5,78.61915465,42276.87565,1314,42161.7,42425.4
1642473007190,42190.1,42190,42185.4,89.00757044,42270.25543,1409,42161.7,42425.4
1642473906747,42301.1,42301,42301,90.68633527,42270.02718,1494,42161.7,42425.4
1642474807218,42299,42298.9,42299,100.15073741,42268.77312,1573,42161.7,42425.4
1642475707074,42246.9,42244.1,42252.1,101.18298538,42268.9206,1699,42161.7,42425.4
1642476606680,42183.6,42183.5,42190.8,106.44029919,42265.38361,1817,42161.7,42425.4
1642477507507,42034.1,42034,42034,136.96868681,42229.61913,2140,42033,42425.4
1642478407485,42051.3,42051,42057.3,146.25129363,42217.05212,2334,41975.6,42425.4
1642479307390,42042.8,42042.7,42034.8,148.54365268,42214.63694,2450,41975.6,42425.4
1642480207302,42011,42010.9,42011,154.1224084,42206.41065,2568,41933.8,42425.4
1642481107137,42094.9,42094.8,42094.9,168.32169058,42190.49112,2692,41933.8,42425.4
1642482007004,42073.4,42073.3,42073.4,171.7205623,42187.93576,2774,41933.8,42425.4
1642482906758,42201.2,42201.1,42201.2,173.38417089,42186.90565,2858,41933.8,42425.4
1642483806585,42155.1,42155,42155.1,176.61264314,42186.19845,2925,41933.8,42425.4
1642484706524,42119,42118.9,42119,233.64917957,42185.18488,3072,41933.8,42425.4
1642485607382,42159.1,42159,42166.8,234.69440293,42185.04344,3143,41933.8,42425.4
1642486507391,42250,42249.9,42250,240.29700656,42185.66848,3245,41933.8,42425.4
1642487407523,42303.9,42303.8,42303.8,266.31860737,42194.67342,3385,41933.8,42425.4
1642488306504,42274.2,42273.2,42296.1,267.33478353,42195.03204,3443,41933.8,42425.4
1642489207394,42255.8,42255.7,42262.4,268.77768938,42195.68224,3535,41933.8,42425.4
1642490107405,42150.3,42150.2,42150.3,291.65157628,42200.69319,3637,41933.8,42425.4
1642491009194,42038,42037.9,42037.9,298.04770864,42197.71643,3764,41933.8,42425.4
1642491906967,42007.8,42007.7,42000,300.26288132,42196.27792,3848,41933.8,42425.4
1642492807541,42069.1,42069,42069,302.60017576,42195.15917,3919,41933.8,42425.4
1642493706449,41882.7,41882.6,41885.6,310.03452737,42188.32,4130,41800,42425.4
1642494607496,41780.7,41780.6,41780.7,330.97337357,42168.42565,4327,41780.7,42425.4
1642495507412,41808,41807.9,41808,339.2655908,42159.53176,4483,41766.2,42425.4
1642496407388,41737.6,41737.5,41737.6,355.93075282,42142.62636,4722,41666,42425.4
1642497307495,41691,41690.9,41691,362.31786833,42134.95232,4868,41666,42425.4
1642498206637,41812.3,41810.9,41805,443.1818817,42029.67884,5580,41403,42425.4
1642499106409,41916.7,41916.6,41915.2,516.14781963,42006.63883,5977,41403,42425.4
1642500007399,41910.2,41910.1,41910.2,532.94513888,42005.21087,6133,41403,42425.4
1642500907351,42000,41999.9,42000,538.80792117,42004.72585,6240,41403,42425.4
1642501807177,41980,41979.9,41980,544.98315867,42004.35603,6363,41403,42425.4
1642502707221,42061.6,42061.5,42061.6,560.50217961,42004.27738,6508,41403,42425.4
1642503607664,41966.3,41966.2,41966.3,568.46084821,42004.15265,6605,41403,42425.4
1642504506798,41907.9,41907.8,41907.9,572.55818347,42003.41243,6751,41403,42425.4
1642505406944,41836.3,41834.8,41831.5,579.56231887,42001.11447,6877,41403,42425.4
1642506307024,41750,41749.9,41749.9,582.80893591,41999.80824,6980,41403,42425.4
1642507207076,41863.6,41860.7,41858.4,589.34515559,41998.01618,7106,41403,42425.4
1642508107309,41784,41782.1,41783.3,604.09143443,41994.88894,7278,41403,42425.4
1642509007441,41771.6,41771.5,41773.9,624.44958088,41986.31432,7455,41403,42425.4
1642509906783,41688.5,41688.4,41688.5,632.48203772,41982.89314,7589,41403,42425.4
1642510807073,41788.9,41788.8,41788.9,651.333989,41974.93816,7757,41403,42425.4
1642511706722,41650.4,41650.3,41650.4,659.51026797,41971.36348,7921,41403,42425.4
1642512606768,41455.8,41455.7,41455.8,706.50444958,41943.70481,8469,41403,42425.4
1642513506675,41501.7,41501.6,41500.1,747.29869675,41920.51143,8776,41403,42425.4
1642514406846,41675,41674.9,41671.6,764.15104257,41913.93445,8961,41403,42425.4
1642515306884,41551.2,41550.9,41555.4,771.3865165,41911.06182,9143,41403,42425.4
1642516208943,41561.8,41554,41507.1,835.99272361,41876.38538,9538,41366.3,42425.4
1642517106832,41630.9,41630.8,41616,886.19942715,41851.99683,9919,41288,42425.4
1642518006848,41425.8,41425.7,41425.8,919.67068798,41835.49281,10205,41288,42425.4
1642518906717,41619.1,41619,41619,944.62101902,41828.8452,10570,41288,42425.4
1642519806687,41830.3,41830.2,41826.1,1011.02568105,41816.85631,10882,41288,42425.4
1642520706459,41794.8,41794.5,41794.4,1024.42304797,41816.05254,11094,41288,42425.4
1642521607639,41587.9,41587.8,41587.9,1065.22294553,41810.51987,11325,41288,42425.4
1642522506641,41545.7,41544.1,41540.5,1181.6650147,41787.12194,11764,41288,42425.4
1642523407488,41560.4,41560.3,41565.6,1211.42358865,41782.10754,11971,41288,42425.4
1642524307315,41723,41722.9,41717.7,1240.60698777,41777.72629,12263,41288,42425.4
1642525207278,41718.1,41718,41717.2,1253.57486495,41777.28419,12429,41288,42425.4
1642526107305,41616.9,41610.3,41610.3,1268.28966173,41774.84137,12658,41288,42425.4
1642527007418,41602.9,41602.8,41602.9,1329.11959173,41770.18502,12946,41288,42425.4
1642527907749,41638.3,41638.2,41636.8,1350.9066115,41766.19943,13115,41288,42425.4
1642528806799,41508.6,41508.5,41508.6,1361.29753821,41764.36862,13331,41288,42425.4
1642529706730,41507.5,41507.4,41507.4,1392.21694259,41757.39174,13614,41288,42425.4
1642530606921,41443.1,41439.5,41450.9,1395.40507884,41756.76645,13781,41288,42425.4
1642531507409,41551.9,41551.8,41551.9,1418.26606783,41752.62651,14056,41288,42425.4
1642532407669,41650.9,41650.8,41650.9,1422.00434859,41752.15552,14174,41288,42425.4
1642533307659,41652.1,41652,41652.1,1452.68781929,41750.06996,14399,41288,42425.4
1642534206802,41650,41649.9,41650,1469.6003309,41748.99593,14572,41288,42425.4
1642535106783,41693.6,41691.7,41697,1475.79061386,41748.89933,14712,41288,42425.4
1642536006936,41728.7,41728.6,41728.7,1485.78621085,41748.81464,14910,41288,42425.4
1642536906653,41691.4,41691.3,41691.3,1502.74150286,41748.2936,15131,41288,42425.4
1642537806763,41637.2,41637.1,41637.1,1509.15634671,41747.65755,15300,41288,42425.4
1642538706559,41534.7,41534.6,41534.7,1518.42760017,41746.66256,15515,41288,42425.4
1642539606677,41766.1,41766,41761,1526.29848267,41746.34895,15754,41288,42425.4
1642540506756,42000,41999.9,41999.2,1550.14120562,41748.69164,16114,41288,42425.4
1642541406851,42296.4,42296.3,42290.1,1607.48840391,41762.15163,16648,41288,42425.4
1642542306729,42401,42400.9,42401.7,1659.5134576,41780.81479,17156,41288,42446.3
1642543206589,42396.7,42396.6,42396.7,1691.40890944,41792.60215,17463,41288,42478
1642544107092,42356.2,42356.1,42356.2,1743.17758193,41808.44805,17744,41288,42478
1642545007022,42405.4,42405.3,42405.4,1788.08514312,41821.90912,17979,41288,42478
1642545906745,42528.1,42528,42528.1,1809.24005816,41830.07289,18322,41288,42667
1642546806695,42476.2,42476.1,42476.1,1837.02007204,41839.97619,18511,41288,42667
1642547707625,42546.5,42546.4,42546.5,1844.01236244,41842.55119,18669,41288,42667
1642548606821,42508.1,42504.5,42502,1849.83364375,41844.62132,18875,41288,42667
1642549506759,42453.3,42453.2,42452.6,1859.1083071,41847.53561,19032,41288,42667
1642550406885,42368,42367.9,42371.3,0.00010617,42371.3,1,42371.3,42371.3
1642551307063,42310,42309.9,42310,8.9671855,42362.0342,197,42283.1,42416.3
1642552207046,42482.2,42482.1,42482.1,23.35984302,42358.04281,367,42274.3,42482.3
1642553107300,42226.9,42226.8,42226.9,31.64130823,42334.09338,574,42210.4,42482.3
1642554007036,42291.5,42291.4,42291.4,47.35805767,42304.9594,744,42210.4,42482.3
1642554906913,42389.7,42389.6,42390.1,49.47242991,42306.7052,875,42210.4,42482.3
1642555806977,42419.1,42419,42419.1,55.53244852,42316.61534,1006,42210.4,42482.3
1642556706709,42371.2,42371.1,42371.2,62.31872458,42329.30053,1094,42210.4,42482.3
1642557606474,42450,42449.9,42450,65.79251045,42334.24114,1214,42210.4,42482.3
1642558507263,42461.9,42461.8,42461.9,72.10931347,42343.77107,1348,42210.4,42482.3
1642559407143,42428.7,42428.6,42428.7,75.57528051,42350.39628,1498,42210.4,42514.2
1642560307284,42394.9,42394.8,42394.9,78.11977209,42352.302,1607,42210.4,42514.2
1642561207480,42347.9,42347.8,42346.8,101.93411831,42346.7298,1758,42210.4,42514.2
1642562107229,42288.4,42288.3,42288.4,103.19640692,42346.10126,1864,42210.4,42514.2
1642563007272,42283.6,42283.5,42283.8,110.46509329,42342.4496,2018,42210.4,42514.2
1642563907316,41829.5,41828.7,41814.5,154.88401689,42253.81505,2541,41813.8,42514.2
1642564807505,41731.8,41731.7,41715.2,196.28205815,42147.55953,2999,41625,42514.2
1642565706485,41644.2,41644.1,41644.2,205.10140611,42129.53767,3156,41625,42514.2
1642566607495,41695.6,41695.5,41695.4,207.93128967,42123.44825,3291,41625,42514.2
1642567507581,41740,41739.9,41740,211.32768313,42117.32042,3376,41625,42514.2
1642568406495,41730.5,41730.4,41732.5,220.11787144,42102.27194,3520,41625,42514.2
1642569307495,41801.2,41801.1,41801.2,232.97587334,42083.37949,3642,41625,42514.2
1642570207436,41802.8,41802.7,41802.7,235.74735237,42079.80637,3747,41625,42514.2
1642571106371,41733.9,41733.8,41733.9,239.27286431,42075.4695,3864,41625,42514.2
1642572006674,41775,41774.9,41773.1,244.89848777,42067.59042,3973,41625,42514.2
1642572906682,41846.8,41846.7,41846.8,252.16543134,42058.88465,4070,41625,42514.2
1642573806754,41763.9,41763.8,41763.9,255.95550102,42055.16071,4183,41625,42514.2
1642574706636,41799.7,41799.6,41799.7,261.14688701,42049.35662,4257,41625,42514.2
1642575607247,41728.4,41728.3,41728.8,264.58010405,42045.6005,4358,41625,42514.2
1642576506746,41437.6,41437.5,41437.5,289.70138098,42000.59959,4775,41415,42514.2
1642578307280,41269,41268.9,41269,368.92595389,41853.47855,5395,41220.4,42514.2
1642579208402,41250,41249.9,41250,390.01068059,41820.91036,5648,41175.2,42514.2
1642580108152,41354.4,41352.2,41351.9,409.78847038,41795.17664,5905,41175.2,42514.2
1642581008014,41270,41269.9,41276.2,416.25005866,41788.24774,6051,41175.2,42514.2
1642581907568,41313.5,41313.4,41313.5,467.30760164,41726.03143,6346,41159,42514.2
1642582807908,41377.1,41377,41360.1,474.94978383,41720.25576,6471,41159,42514.2
1642583707414,41519.7,41519.6,41519.7,497.40802956,41707.63624,6743,41159,42514.2
1642584607423,41516.9,41516.8,41516.9,504.54787387,41704.95277,6926,41159,42514.2
1642585507466,41553.7,41553.6,41553.7,508.05115513,41703.49473,7044,41159,42514.2
1642586407348,41605.7,41605.6,41605.7,525.57057057,41700.41413,7291,41159,42514.2
1642587308159,41480.5,41480.4,41480.5,536.23351441,41697.51044,7493,41159,42514.2
1642588207757,41494.7,41494.6,41481.3,551.3241684,41692.0291,7666,41159,42514.2
1642589107121,41409.1,41409,41417.3,576.64258383,41682.90504,7872,41159,42514.2
1642590007884,41498.5,41498.4,41494.9,582.10569328,41680.36876,8069,41159,42514.2
1642590907510,42115.6,42115.5,42091.3,659.939078,41696.7204,8976,41159,42514.2
1642591808403,41926.6,41926.5,41926.6,681.33935059,41706.7495,9274,41159,42514.2
1642592713536,42010.7,42010.6,42010.7,687.24295392,41709.11085,9396,41159,42514.2
1642593607298,42056,42055.9,42054.2,697.61828403,41713.52589,9502,41159,42514.2
1642594507782,42102.2,42102.1,42102.2,730.68846789,41734.41857,9779,41159,42514.2
1642595407733,42171.9,42171.8,42182.7,743.8361778,41741.45992,9903,41159,42514.2
1642596307072,42012.7,42012.6,42012.7,769.37969249,41754.35852,10180,41159,42514.2
1642597207205,42128.6,42128.5,42128.6,932.3762391,41827.48139,10763,41159,42514.2
1642598107425,42304.3,42304.2,42304.2,957.84473842,41839.28924,11025,41159,42514.2
1642599007275,42261.8,42261.7,42261.8,972.63096515,41845.42968,11224,41159,42514.2
1642599908475,42138.2,42138.1,42136.6,983.81602929,41849.15208,11388,41159,42514.2
1642600807828,42212,42211.9,42224.6,1026.49282892,41862.96315,11599,41159,42514.2
1642601707748,42152.4,42152.3,42152.4,1034.90576739,41865.37491,11716,41159,42514.2
1642602608353,42200,42199.9,42200,1075.76109401,41877.8939,11930,41159,42514.2
1642603508129,42496.2,42496.1,42498.1,1164.45287153,41913.74027,12395,41159,42551.5
1642604407429,42548.7,42546.3,42533.6,1209.07669661,41934.76042,12806,41159,42577.8
1642606210342,42247.2,42247.1,42247.1,1243.60422181,41947.16336,13322,41159,42577.8
1642607106689,41936.3,41936.2,41936.3,1265.93749251,41950.04832,13725,41159,42577.8
1642608006688,42000,41999.9,41999.9,1282.45777622,41950.23674,14160,41159,42577.8
1642608907488,41753.2,41744.8,41739.8,1331.44696622,41945.26994,14686,41159,42577.8
1642609806676,41885.2,41876,41868.3,1352.70236762,41943.17863,14953,41159,42577.8
1642610706965,41794.4,41794.3,41797.8,1373.81895553,41940.8769,15182,41159,42577.8
1642611606892,41934,41932.8,41923.8,1390.31751712,41940.26255,15407,41159,42577.8
1642612506677,42334.6,42334.5,42330.5,1443.99827435,41950.05672,15965,41159,42577.8
1642613406672,42268.9,42268.8,42270.9,1452.23478298,41951.81399,16151,41159,42577.8
1642614306984,42004.1,42003.9,42008.5,1468.72727509,41953.53885,16376,41159,42577.8
1642615211505,42156.5,42156.4,42170.2,1479.14030216,41954.75315,16644,41159,42577.8
1642616107103,42238.5,42238,42234.4,1486.47003104,41955.78016,16856,41159,42577.8
1642617007396,42026.1,42024.4,42026.5,1521.69471379,41959.27335,17109,41159,42577.8
1642617907579,42007,42006.9,41999.4,1547.85553254,41959.31543,17360,41159,42577.8
1642618810307,42014.2,42014.1,42016.8,1552.65477202,41959.49745,17510,41159,42577.8
1642619707864,41801.5,41801.4,41805.6,1571.5422026,41958.25696,17829,41159,42577.8
1642620608914,41783.7,41780.7,41772.9,1592.43322148,41956.32771,18059,41159,42577.8
1642621507902,41908.2,41908.1,41908.5,1615.859005,41954.14693,18216,41159,42577.8
1642622409371,41875.3,41874.5,41882,1689.91627469,41945.51008,18502,41159,42577.8
1642623307239,41943.7,41942.4,41939,1699.63130621,41945.0848,18671,41159,42577.8
1642624211109,41704.2,41702.2,41689.1,1731.44930599,41942.339,18911,41159,42577.8
1642625111170,41687.4,41687.3,41687.3,1749.32263286,41939.48653,19212,41159,42577.8
1642626008287,41746.8,41729.8,41746.9,1777.48073041,41934.90992,19535,41159,42577.8
1642626908736,41721.7,41720.5,41716.3,1798.74512935,41932.61962,19864,41159,42577.8
1642627808046,41780.6,41780.5,41784.9,1809.29808332,41931.41666,20041,41159,42577.8
1642628708030,41777.1,41777,41774.2,1816.90093704,41930.65563,20211,41159,42577.8
1642629607670,41714,41713.2,41717.2,1824.21661983,41929.89697,20400,41159,42577.8
1642630507510,41781.9,41781.8,41775.6,1830.77171921,41929.15492,20595,41159,42577.8
1642631407075,41900.5,41900.4,41900.5,1841.48848926,41928.86523,20821,41159,42577.8
1642632307646,41979.1,41979,41982.1,1864.50478706,41928.9456,21020,41159,42577.8
1642633207276,41998.2,41998.1,41998.2,1879.24678778,41929.36834,21193,41159,42577.8
1642634107271,41915.5,41912.1,41912.1,1896.65574043,41929.62528,21423,41159,42577.8
1642635007898,41825.1,41825,41825.1,1901.6273907,41929.46617,21598,41159,42577.8
1642635907636,41821.9,41821.8,41821.8,1904.85405791,41929.33265,21723,41159,42577.8
1642636807187,41686.2,41686.1,41686.2,1920.18836342,41927.51011,21971,41159,42577.8
1642637708114,41785,41784.9,41785,11.58472186,41713.41493,208,41678.6,41785
1642638607943,41800.6,41800.5,41800.5,20.85119194,41768.35295,391,41678.6,41871.4
1642639507505,41803.9,41803.8,41803.9,26.0165529,41781.84217,508,41678.6,41871.4
1642640408341,41863.9,41863.8,41847.6,31.0347633,41788.51428,658,41678.6,41871.4
1642641306919,41829.4,41829.3,41829.4,40.42055084,41804.2422,825,41678.6,41888.3
1642642207259,41722.3,41722.2,41717.9,47.18060402,41797.57081,1062,41678.6,41888.3
1642643108427,41796.3,41795.1,41797.6,55.42619875,41789.89005,1248,41678.6,41888.3
1642644007005,41783.2,41783.1,41783.1,70.91859976,41792.23153,1437,41678.6,41888.3
1642644907808,41932.6,41932.5,41932.8,79.09075278,41801.06418,1632,41678.6,41973.3
1642645807669,41960.6,41960.5,41960.6,81.09242117,41803.32003,1761,41678.6,41973.3
1642646707320,42021.8,42021.7,42015.2,100.34000814,41848.25786,1928,41678.6,42050
1642647608112,42012.2,42012.1,42012.2,102.92547053,41852.63957,2045,41678.6,42050
1642648507798,42017.7,42017.6,42013.7,115.01497998,41872.93394,2195,41678.6,42050
1642649407826,41978.1,41978,41978,118.84368288,41877.0295,2305,41678.6,42050
1642650307154,41938.8,41938.7,41938.8,121.47469411,41878.46772,2406,41678.6,42050
1642651208178,41974,41973.9,41953,129.19602397,41883.07019,2534,41678.6,42050
1642652107752,41931.4,41931.3,41931.4,132.81767056,41885.42982,2627,41678.6,42050
1642653007415,41929,41928.9,41929,134.61649082,41885.93455,2703,41678.6,42050
1642653907973,41907.1,41907,41907.1,139.272169,41888.13099,2800,41678.6,42050
1642654807225,41923,41922.9,41923,141.06591218,41888.73983,2898,41678.6,42050
1642655708040,41925.1,41922,41934.4,149.85901515,41892.18913,3018,41678.6,42050
1642656607361,41820,41819.9,41819.9,154.93045168,41891.91273,3129,41678.6,42050
1642657508020,41893.6,41893.5,41893.6,159.09785346,41891.09215,3207,41678.6,42050
1642658407716,41907,41905.9,41913.6,160.77137349,41890.94076,3300,41678.6,42050
1642659307633,41981.6,41981.5,41983.3,166.13932566,41893.45105,3407,41678.6,42050
1642660207607,42042.6,42042.5,42042.5,168.40848494,41894.72225,3505,41678.6,42050
1642661107658,42040.1,42040,42040.1,170.5943777,41896.50892,3554,41678.6,42050
1642662007099,42043.3,42042,42036.5,194.40883814,41915.59814,3684,41678.6,42065.9
1642662908058,42037.4,42037.3,42023.8,197.71838911,41917.16302,3769,41678.6,42065.9
1642663808030,41986.6,41986.5,41986.6,198.98234526,41917.66655,3867,41678.6,42065.9
1642664707792,42106.1,42106,42106.1,202.9030978,41921.17667,3991,41678.6,42150
1642665607511,42081.7,42081.6,42081.4,204.51920839,41922.41644,4083,41678.6,42150
1642666507728,41983.4,41983.3,41983.4,210.16066151,41924.63723,4217,41678.6,42150
1642667407917,41918.2,41916.2,41914.4,224.55582274,41925.20485,4416,41678.6,42150
1642668306868,41902,41901.9,41902,227.02888404,41925.18375,4493,41678.6,42150
1642669206825,41961.2,41961.1,41961.2,228.3445793,41925.18324,4582,41678.6,42150
1642670107117,41881.2,41881.1,41881.2,228.87498662,41925.16258,4642,41678.6,42150
1642671007165,41918.8,41912.2,41918,233.27010449,41923.81955,4769,41678.6,42150
1642671907674,42061.6,42061.5,42058.3,241.58429934,41925.26131,4897,41678.6,42150
1642672806457,42072.9,42072.8,42072.9,258.28386099,41934.78434,5009,41678.6,42150
1642673707196,42108.3,42108.2,42108.3,262.89755624,41937.84613,5107,41678.6,42150
1642674607063,42122.4,42122.3,42122.4,263.95317874,41938.57567,5198,41678.6,42150
1642675506959,42088.7,42088.6,42088.7,265.34740748,41939.46027,5273,41678.6,42150
1642676407155,42122.5,42122.4,42115.2,276.87795595,41944.93864,5391,41678.6,42150
1642677307188,42203.9,42203.8,42203.8,297.74645696,41963.24011,5612,41678.6,42233.2
1642678207220,42112.7,42112.6,42112.5,302.96644949,41966.55546,5724,41678.6,42233.2
1642679107066,42128.7,42128.6,42128.7,304.59229571,41967.38901,5807,41678.6,42233.2
1642680008073,42133.2,42133.1,42152.7,308.27679842,41969.56761,5880,41678.6,42233.2
1642680907092,42037,42036.9,42037,330.50164864,41972.32981,6078,41678.6,42233.2
1642681806909,42014.6,42014.5,42014.5,332.61699902,41972.48825,6188,41678.6,42233.2
1642682706510,41985.8,41985.7,41984.1,344.65455554,41972.71064,6309,41678.6,42233.2
1642683606533,42070.6,42070.5,42070.5,349.39335353,41973.34322,6435,41678.6,42233.2
1642684506580,42032.1,42032,42032.1,354.75795983,41974.72407,6572,41678.6,42233.2
1642685406691,42033.9,42033.8,42033.9,361.03016258,41975.73467,6698,41678.6,42233.2
1642686306572,42440,42439.9,42439.9,396.07384891,42008.73757,7197,41678.6,42440
1642713307401,42549.6,42549.5,42549.6,2024.79759446,42768.69773,19582,41678.6,43497.4
1642714207476,42417.4,42417.3,42417.4,2085.18642702,42760.17056,19944,41678.6,43497.4
1642715106453,41758.8,41758.7,41758.7,2302.73841355,42686.9757,21571,41520.5,43497.4
1642716007178,41313.7,41310,41313.7,2421.23028537,42635.50408,22484,41313.7,43497.4
1642716906869,41325.4,41306.9,41314.6,2469.26812437,42608.70117,22754,41194.6,43497.4
1642717807035,41467.4,41465.6,41466,2561.31497824,42559.2736,23441,41100,43497.4
1642718707241,41200.9,41200.8,41200.9,2587.6662967,42546.16155,23779,41100,43497.4
1642719607477,41153.8,41153.7,41165.3,2774.98824238,42436.90008,25131,40600,43497.4
1642720507850,40960.1,40960,40972.1,2813.93809586,42417.11011,25695,40600,43497.4
1642721407118,40802.9,40797.8,40801.1,2891.27917304,42373.16921,26463,40600,43497.4
1642722307129,40858.2,40858.1,40858.2,2952.54095201,42340.41412,26951,40600,43497.4
1642723207267,40651.7,40651.6,40640.9,0.23104033,40654.31045,8,40637.5,40686.9
1642724106967,40625,40620.6,40620.7,109.3282416,40504.08127,963,40305.2,40730.7
1642725006791,40904.2,40903.3,40895.3,219.29612076,40621.7663,1538,40305.2,40987.9
1642725906718,41054.3,41054.2,41054.2,289.27646757,40707.27214,2183,40305.2,41115.7
1642726806657,40907.7,40905.4,40941.8,316.05595487,40727.07029,2432,40305.2,41115.7
1642727706814,40753.4,40753.3,40753.4,428.94476143,40723.44869,2756,40305.2,41115.7
1642728606694,40722.5,40722.4,40722.5,441.58421351,40724.71238,2931,40305.2,41115.7
1642729506814,39972.7,39952.1,39952.3,665.73914752,40539.35532,4577,39913.8,41115.7
1642730406844,39750,39733.1,39733.1,772.48160545,40442.0552,5565,39733.1,41115.7
1642731306932,39785.1,39785,39785,990.29278627,40315.24374,6568,39704,41115.7
1642732206916,40174.2,40172.1,40176.2,1292.17282783,40176.25152,8318,39261.9,41115.7
1642733106925,39800.1,39800,39800.1,1329.54448987,40170.96256,8704,39261.9,41115.7
1642734007060,39844.1,39844,39844.1,1368.90082623,40161.56638,9040,39261.9,41115.7
1642734907141,39672.1,39672,39649.5,1449.75685785,40134.67943,9795,39261.9,41115.7
1642735807073,38933.1,38921.5,38919.3,1668.24643002,40001.83676,11397,38784.5,41115.7
1642736707111,38698.2,38696.2,38666.4,2019.08903287,39760.81894,13482,38300,41115.7
1642737606717,38487,38478.9,38489.7,2119.32974421,39708.71843,14228,38300,41115.7
1642738506758,38765.9,38762.6,38762.4,2153.98934616,39692.36328,14673,38300,41115.7
1642739406503,38818.3,38818.2,38818.3,2180.15622168,39681.62211,14995,38300,41115.7
1642740307229,38873.1,38873,38873.1,2215.12171266,39668.62265,15436,38300,41115.7
1642741206848,38846.9,38846.8,38846.9,2247.34053829,39656.85338,15735,38300,41115.7
1642742106441,38808.6,38808.5,38808.5,2291.99898409,39641.33306,16248,38300,41115.7
1642743007288,38812,38811.9,38813.2,2325.92877775,39629.14188,16466,38300,41115.7
1642743907294,38947.7,38946,38939.5,2352.23902193,39620.30966,16685,38300,41115.7
1642744806957,38933.1,38927.8,38926.5,2405.5351936,39605.36752,16945,38300,41115.7
1642745707009,38852.1,38852,38852,2480.50228074,39583.03027,17253,38300,41115.7
1642746607047,38800,38799.9,38799.9,2517.26358496,39571.58916,17530,38300,41115.7
1642747507099,38655.1,38655,38655,2530.19801987,39567.1042,17741,38300,41115.7
1642749308718,38800,38799.9,38799.4,2599.60986152,39544.27694,18373,38300,41115.7
1642750206834,38863.9,38863.8,38863.8,2608.89310945,39541.70078,18523,38300,41115.7
1642751107037,38900,38899.9,38900,2626.80069964,39536.91121,18722,38300,41115.7
1642752007070,39129.2,39129.1,39129.2,2657.91547253,39531.10753,19082,38300,41115.7
1642752906996,39181.2,39181.1,39183.4,2690.36557989,39526.74696,19421,38300,41115.7
1642753807104,39167.7,39167.6,39170.5,2704.80152011,39524.551,19631,38300,41115.7
1642754707557,39137.3,39137.2,39137.3,2755.80865981,39517.4096,19898,38300,41115.7
1642755608139,39170.7,39170.6,39170.7,2768.53379908,39515.47091,20067,38300,41115.7
1642756507994,38980.4,38980.3,38980.4,2899.88204231,39495.19342,20535,38300,41115.7
1642757408122,39054.2,39054.1,39057.1,3012.01876764,39476.7192,20888,38300,41115.7
1642758307931,39029.2,39027.5,39026.8,3017.23654113,39475.9379,21035,38300,41115.7
1642759207608,39000.1,39000,39000,3036.31152733,39473.36927,21327,38300,41115.7
1642760107079,38983.9,38982.2,38991.8,3072.50246473,39467.31736,21665,38300,41115.7
1642761007701,39048,39047.9,39048,3083.68030401,39465.72476,21868,38300,41115.7
1642761907177,38966.3,38960.9,38972.7,3092.4570296,39464.39765,22049,38300,41115.7
1642762808611,38961.4,38961.3,38977.4,3095.01483198,39463.97832,22195,38300,41115.7
1642763707426,38829.1,38829,38826.8,3108.56977407,39461.40719,22492,38300,41115.7
1642764607662,38805.1,38805,38805.1,3140.19907282,39454.67151,22785,38300,41115.7
1642765508118,38866.2,38866.1,38866.2,3153.88746405,39451.86024,23023,38300,41115.7
1642766407915,38890.6,38890.5,38890.6,3167.23382823,39449.23451,23227,38300,41115.7
1642767307891,38574.5,38574.4,38574.5,3183.61056706,39445.17916,23515,38300,41115.7
1642768207919,38517.1,38517,38526.8,3222.38107046,39435.21546,23988,38300,41115.7
1642769108435,37961.8,37961.7,37983.1,3635.21555576,39271.8898,26375,37702,41115.7
1642770007146,38193.7,38193.6,38185.7,3763.6368507,39231.67524,27227,37702,41115.7
1642770908309,38432.5,38432.4,38416.2,3825.57276349,39217.07712,27755,37702,41115.7
1642771807196,38413.3,38409,38392.5,3840.88649062,39213.86719,28091,37702,41115.7
1642772707752,38644.6,38644.5,38644.5,3867.94062287,39207.94847,28527,37702,41115.7
